level_0,index,ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph,Valid,Valid_CO2,bkps
2325,2325,2023-06-22 00:38:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2326,2326,2023-06-22 00:38:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2327,2327,2023-06-22 00:38:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2328,2328,2023-06-22 00:38:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2329,2329,2023-06-22 00:38:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2330,2330,2023-06-22 00:38:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2331,2331,2023-06-22 00:38:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2332,2332,2023-06-22 00:38:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2333,2333,2023-06-22 00:38:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2334,2334,2023-06-22 00:38:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2335,2335,2023-06-22 00:38:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2336,2336,2023-06-22 00:38:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2337,2337,2023-06-22 00:38:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2338,2338,2023-06-22 00:38:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2339,2339,2023-06-22 00:38:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2340,2340,2023-06-22 00:39:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2341,2341,2023-06-22 00:39:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2342,2342,2023-06-22 00:39:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2343,2343,2023-06-22 00:39:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2344,2344,2023-06-22 00:39:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2345,2345,2023-06-22 00:39:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2346,2346,2023-06-22 00:39:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2347,2347,2023-06-22 00:39:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2348,2348,2023-06-22 00:39:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2349,2349,2023-06-22 00:39:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2350,2350,2023-06-22 00:39:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2351,2351,2023-06-22 00:39:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2352,2352,2023-06-22 00:39:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2353,2353,2023-06-22 00:39:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2354,2354,2023-06-22 00:39:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2355,2355,2023-06-22 00:39:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2356,2356,2023-06-22 00:39:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2357,2357,2023-06-22 00:39:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2358,2358,2023-06-22 00:39:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2359,2359,2023-06-22 00:39:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2360,2360,2023-06-22 00:39:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2361,2361,2023-06-22 00:39:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2362,2362,2023-06-22 00:39:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2363,2363,2023-06-22 00:39:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2364,2364,2023-06-22 00:39:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2365,2365,2023-06-22 00:39:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2366,2366,2023-06-22 00:39:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2367,2367,2023-06-22 00:39:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2368,2368,2023-06-22 00:39:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2369,2369,2023-06-22 00:39:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2370,2370,2023-06-22 00:39:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2371,2371,2023-06-22 00:39:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2372,2372,2023-06-22 00:39:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2373,2373,2023-06-22 00:39:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2374,2374,2023-06-22 00:39:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2375,2375,2023-06-22 00:39:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2376,2376,2023-06-22 00:39:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2377,2377,2023-06-22 00:39:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2378,2378,2023-06-22 00:39:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2379,2379,2023-06-22 00:39:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2380,2380,2023-06-22 00:39:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2381,2381,2023-06-22 00:39:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2382,2382,2023-06-22 00:39:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2383,2383,2023-06-22 00:39:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2384,2384,2023-06-22 00:39:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2385,2385,2023-06-22 00:39:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2386,2386,2023-06-22 00:39:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2387,2387,2023-06-22 00:39:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2388,2388,2023-06-22 00:39:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2389,2389,2023-06-22 00:39:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2390,2390,2023-06-22 00:39:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2391,2391,2023-06-22 00:39:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2392,2392,2023-06-22 00:39:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2393,2393,2023-06-22 00:39:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2394,2394,2023-06-22 00:39:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2395,2395,2023-06-22 00:39:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2396,2396,2023-06-22 00:39:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2397,2397,2023-06-22 00:39:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2398,2398,2023-06-22 00:39:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2399,2399,2023-06-22 00:39:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2400,2400,2023-06-22 00:40:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2401,2401,2023-06-22 00:40:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2402,2402,2023-06-22 00:40:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2403,2403,2023-06-22 00:40:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2404,2404,2023-06-22 00:40:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2405,2405,2023-06-22 00:40:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2406,2406,2023-06-22 00:40:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2407,2407,2023-06-22 00:40:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2408,2408,2023-06-22 00:40:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2409,2409,2023-06-22 00:40:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2410,2410,2023-06-22 00:40:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2411,2411,2023-06-22 00:40:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2412,2412,2023-06-22 00:40:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2413,2413,2023-06-22 00:40:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2414,2414,2023-06-22 00:40:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2415,2415,2023-06-22 00:40:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2416,2416,2023-06-22 00:40:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2417,2417,2023-06-22 00:40:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2418,2418,2023-06-22 00:40:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2419,2419,2023-06-22 00:40:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2420,2420,2023-06-22 00:40:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2421,2421,2023-06-22 00:40:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2422,2422,2023-06-22 00:40:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2423,2423,2023-06-22 00:40:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2424,2424,2023-06-22 00:40:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2425,2425,2023-06-22 00:40:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2426,2426,2023-06-22 00:40:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2427,2427,2023-06-22 00:40:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2428,2428,2023-06-22 00:40:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2429,2429,2023-06-22 00:40:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2430,2430,2023-06-22 00:40:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2431,2431,2023-06-22 00:40:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2432,2432,2023-06-22 00:40:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2433,2433,2023-06-22 00:40:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2434,2434,2023-06-22 00:40:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2435,2435,2023-06-22 00:40:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2436,2436,2023-06-22 00:40:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2437,2437,2023-06-22 00:40:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2438,2438,2023-06-22 00:40:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2439,2439,2023-06-22 00:40:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2440,2440,2023-06-22 00:40:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2441,2441,2023-06-22 00:40:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2442,2442,2023-06-22 00:40:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2443,2443,2023-06-22 00:40:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2444,2444,2023-06-22 00:40:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2445,2445,2023-06-22 00:40:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2446,2446,2023-06-22 00:40:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2447,2447,2023-06-22 00:40:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2448,2448,2023-06-22 00:40:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2449,2449,2023-06-22 00:40:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2450,2450,2023-06-22 00:40:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2451,2451,2023-06-22 00:40:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2452,2452,2023-06-22 00:40:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2453,2453,2023-06-22 00:40:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2454,2454,2023-06-22 00:40:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2455,2455,2023-06-22 00:40:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2456,2456,2023-06-22 00:40:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2457,2457,2023-06-22 00:40:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2458,2458,2023-06-22 00:40:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2459,2459,2023-06-22 00:40:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2460,2460,2023-06-22 00:41:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2461,2461,2023-06-22 00:41:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2462,2462,2023-06-22 00:41:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2463,2463,2023-06-22 00:41:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2464,2464,2023-06-22 00:41:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2465,2465,2023-06-22 00:41:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2466,2466,2023-06-22 00:41:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2467,2467,2023-06-22 00:41:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2468,2468,2023-06-22 00:41:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2469,2469,2023-06-22 00:41:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2470,2470,2023-06-22 00:41:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2471,2471,2023-06-22 00:41:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2472,2472,2023-06-22 00:41:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2473,2473,2023-06-22 00:41:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2474,2474,2023-06-22 00:41:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2475,2475,2023-06-22 00:41:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2476,2476,2023-06-22 00:41:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2477,2477,2023-06-22 00:41:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2478,2478,2023-06-22 00:41:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2479,2479,2023-06-22 00:41:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2480,2480,2023-06-22 00:41:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2481,2481,2023-06-22 00:41:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2482,2482,2023-06-22 00:41:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2483,2483,2023-06-22 00:41:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2484,2484,2023-06-22 00:41:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2485,2485,2023-06-22 00:41:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2486,2486,2023-06-22 00:41:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2487,2487,2023-06-22 00:41:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2488,2488,2023-06-22 00:41:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2489,2489,2023-06-22 00:41:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2490,2490,2023-06-22 00:41:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2491,2491,2023-06-22 00:41:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
